t,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,σ2_1,σ2_2,σ2_3,σ2_4,σ2_5,σ2_6
1666,-278120.02119379997,-10782.332597845527,-327.6399085511874,-8.04278495615858,-0.15532914346807647,-0.002098282198478231,0.014249717038990101,0.021035910655341473,0.12156914491014861,0.012772474914131374,2.183620570991171e-5,1.289543512631649e-7
1667,-279199.89399424015,-10815.13682851944,-328.4229702808185,-8.058328365323575,-0.15553900219748804,-0.002098574453333735,0.014249717038990679,0.021035910655384397,0.12156914507104458,0.012772536497933657,2.1946268273151133e-5,1.2945310852235715e-7
1668,-280283.05113564624,-10848.01944311854,-329.22205670034856,-8.073892761659188,-0.15574888978808513,-0.0020988636738615532,0.014249717038991246,0.021035910655439593,0.12156914527698924,0.012772615711781826,2.2057820997467075e-5,1.29954532816462e-7
1669,-281369.50053653464,-10880.982044217102,-330.03565548535084,-8.089478148412079,-0.1559588059616157,-0.002099149896231164,0.014249717038991805,0.021035910655508663,0.12156914553389456,0.01277271491288818,2.2170877891627343e-5,1.304586265245796e-7
1670,-282459.2502681256,-10914.026083156768,-330.8609781935521,-8.10508452838393,-0.15616875041466968,-0.0020994331556006716,0.014249717038992367,0.021035910655593352,0.1215691458477865,0.012772836503946432,2.228545303753949e-5,1.309653919325789e-7
1671,-283552.30853282707,-10947.15273243447,-331.69557993114006,-8.120711904157279,-0.15637872284563498,-0.002099713486600396,0.014249717038992934,0.021035910655695333,0.12156914622480562,0.012772982933593902,2.240156059019325e-5,1.314748312326055e-7
1672,-284648.68363806943,-10980.362920058607,-332.536961557183,-8.136360278451434,-0.15658872295671453,-0.0020999909239257514,0.014249717038993508,0.02103591065581631,0.12156914667120917,0.012773156696875438,2.2519214777593208e-5,1.3198694652258745e-7
1673,-285748.38397159224,-11013.657324122321,-333.3826464540905,-8.152029654105974,-0.15679875047142386,-0.002100265502204313,0.014249717038994055,0.021035910655958053,0.1215691471933715,0.012773360335710273,2.2638429900693165e-5,1.3250173980575437e-7
1674,-286851.4179765615,-11047.036375057944,-334.2314638359422,-8.167720033842883,-0.15700880510924253,-0.002100537255194344,0.014249717038994619,0.021035910656122352,0.12156914779778548,0.01277359643936082,2.27592203333234e-5,1.3301921299015807e-7
1675,-287957.79413332697,-11080.500386218366,-335.08306176575695,-8.183431420433832,-0.1572188865977449,-0.002100806216566906,0.014249717038995175,0.021035910656311076,0.12156914849106408,0.012773867644903679,2.2881600522113665e-5,1.3353936788819835e-7
1676,-289067.52095181646,-11114.049635764473,-335.9365637627073,-8.199163816267355,-0.15742899464230628,-0.0021010724183484013,0.014249717038995729,0.02103591065652608,0.12156914927994082,0.01277417663770323,2.3005584986413654e-5,1.3406220621615694e-7
1677,-290180.60696539347,-11147.684314206812,-336.7907638511135,-8.214917224148989,-0.1576391289816489,-0.0021013358931110185,0.014249717038996287,0.02103591065676924,0.12156915017127148,0.012774526151887318,2.3131188318208493e-5,1.345877295937358e-7
1678,-291297.06072044297,-11181.404491460738,-337.64490245139945,-8.230691646772124,-0.1578492893575035,-0.0021015966731531793,0.014249717038996829,0.02103591065704249,0.12156915117203498,0.012774918970825331,2.3258425182030537e-5,1.3511593954360223e-7
1679,-292416.8907665396,-11215.210161482135,-338.49824578809773,-8.246487086736213,-0.15805947550589242,-0.0021018547895238263,0.014249717038997373,0.021035910657347806,0.12156915228933496,0.012775357927608184,2.3387310314865324e-5,1.356468374909372e-7
1680,-293540.1056489855,-11249.101244849626,-339.34881748536304,-8.262303546755744,-0.15826968718027948,-0.002102110273564603,0.014249717038997923,0.021035910657687194,0.12156915353040074,0.012775845905531134,2.3517858526056628e-5,1.3618042476299486e-7
1681,-294666.71389526234,-11283.077464504175,-340.1933754261473,-8.278141028882517,-0.15847992407717967,-0.002102363154084673,0.014249717038998477,0.021035910658062703,0.12156915490258838,0.012776385838578395,2.3650084697204266e-5,1.3671670258866323e-7
1682,-295796.72398893663,-11317.138219175893,-341.0288996535909,-8.293999535984799,-0.15869018596646767,-0.0021026134618129908,0.01424971703899902,0.021035910658476438,0.12156915641338248,0.01277698071191019,2.3784003782059753e-5,1.3725567209803506e-7
1683,-296930.144338345,-11351.282605598315,-341.8535831280984,-8.309879070534153,-0.15890047258741308,-0.0021028612264727816,0.014249717038999542,0.021035910658930394,0.12156915807039637,0.01277763356235202,2.39196308064161e-5,1.377973343219806e-7
1684,-298066.9832524601,-11385.50953980196,-342.66603931574144,-8.325779635032385,-0.15911078368432635,-0.002103106477682231,0.014249717039000076,0.02103591065942686,0.12156915988137479,0.01277834747888618,2.4056980867995704e-5,1.3834169019173226e-7
1685,-299207.2489249296,-11419.817799161137,-343.465380412394,-8.341701231915938,-0.15932111900809146,-0.002103349245686931,0.01424971703900061,0.021035910659967932,0.12156916185419349,0.012779125603145437,2.4196069136331653e-5,1.3888874053847137e-7
1686,-300350.9494226958,-11454.206072272762,-344.25162693147655,-8.357643863607029,-0.15953147830629535,-0.0021035895608924175,0.014249717039001141,0.02103591066055589,0.12156916399686192,0.012779971129909215,2.4336910852647422e-5,1.3943848609292504e-7
1687,-301498.09268166765,-11488.673049784109,-345.0263128166038,-8.373607532490395,-0.15974186131842416,-0.002103827454185253,0.014249717039001665,0.021035910661192887,0.1215691663175234,0.012780887307601296,2.4479521329728604e-5,1.3999092748496477e-7
1688,-302648.6865144822,-11523.217575736993,-345.79255187154047,-8.389592241212629,-0.15995226780995517,-0.002104062957950144,0.014249717039002203,0.021035910661881336,0.12156916882445716,0.012781877438790567,2.4623915951794342e-5,1.4054606524321698e-7
1689,-303802.7386337513,-11557.838805553276,-346.55329023690285,-8.405597991708989,-0.16016269750066245,-0.0021042961040559187,0.014249717039002734,0.021035910662623492,0.12156917152607906,0.0127829448806935,2.4770110174362612e-5,1.4110389979467829e-7
1690,-304960.2566823637,-11592.536189270024,-347.3114668397901,-8.421624786555547,-0.16037315016684106,-0.0021045269278534423,0.014249717039003252,0.0210359106634217,0.12156917443094314,0.012784093045678773,2.4918119524110855e-5,1.4166443146433668e-7
1691,-306121.248262903,-11627.309470815524,-348.0704798401014,-8.43767262799536,-0.16058362555472727,-0.0021047554644381254,0.014249717039003768,0.021035910664278405,0.1215691775477428,0.01278532540177438,2.5067959598734e-5,1.422276604748017e-7
1692,-307285.7209693388,-11662.158733934915,-348.8342363796877,-8.45374151816274,-0.16079412342052746,-0.0021049817504912014,0.014249717039004278,0.021035910665196115,0.12156918088531203,0.012786645473176567,2.521964606679613e-5,1.4279358694594004e-7
1693,-308453.68242354615,-11697.084453086649,-349.6064878513675,-8.46983145942046,-0.1610046435297373,-0.002105205824490611,0.014249717039004786,0.021035910666177226,0.12156918445262671,0.012788056840761293,2.537319466758003e-5,1.433622108945194e-7
1694,-309625.1403136049,-11732.087477869882,-350.3891946871778,-8.485942454023576,-0.16121518565415593,-0.0021054277257464187,0.01424971703900532,0.021035910667224416,0.1215691882588062,0.012789563142597413,2.5528621210930573e-5,1.4393353223385888e-7
1695,-310800.1024223604,-11767.168853927504,-351.18251572701035,-8.502074503794661,-0.16142574954052424,-0.002105647494006119,0.014249717039005823,0.02103591066834008,0.12156919231311375,0.012791168074462598,2.5685941577096232e-5,1.445075507734889e-7
1696,-311978.57663801627,-11802.329642784325,-351.98607894542295,-8.51822761119881,-0.1616363349931031,-0.0021058651715439155,0.014249717039006338,0.021035910669526935,0.12156919662495905,0.012792875390360626,2.5845171716562113e-5,1.450842662188126e-7
1697,-313160.57095306745,-11837.570868763316,-352.79969803657985,-8.534401778198648,-0.16184694178008088,-0.0021060808002010614,0.014249717039006835,0.02103591067078751,0.12156920120389837,0.012794688903041633,2.600632764988418e-5,1.456636781707834e-7
1698,-314346.0934615068,-11872.89353755821,-353.622632787145,-8.550597006999569,-0.16205756969010776,-0.0021062944232129554,0.014249717039007338,0.02103591067212464,0.1215692060596367,0.012796612484523706,2.6169425467514074e-5,1.462457861255821e-7
1699,-315535.15235420084,-11908.29858083907,-354.45391035375275,-8.566813299789645,-0.1622682185251543,-0.002106506083976718,0.014249717039007858,0.021035910673540967,0.12156921120202853,0.012798650066617265,2.6334481329623733e-5,1.4683058947430797e-7
1700,-316727.7559103165,-11943.78683299298,-355.2937579577719,-8.583050658707663,-0.1624788880943624,-0.002106715827088011,0.014249717039008352,0.02103591067503929,0.12156921664107959,0.012800805641451096,2.6501511465922928e-5,1.474180875026731e-7
1701,-317923.9124935936,-11979.359151128494,-356.14336055368074,-8.599309085549661,-0.16268957820022,-0.00210692369667251,0.01424971703900885,0.021035910676622388,0.12156922238694763,0.012803083262000619,2.66705321754733e-5,1.4800827939070574e-7
1702,-319123.6305594075,-12015.01651085151,-357.0040386128802,-8.615588582324254,-0.16290028862898767,-0.0021071297364084296,0.01424971703900935,0.02103591067829314,0.12156922844994428,0.012805487042618267,2.684155982649888e-5,1.486011642124641e-7
1703,-320326.9186672948,-12050.760019812225,-357.87607421223225,-8.631889151377152,-0.16311101923110047,-0.002107333992224815,0.014249717039009843,0.021035910680054514,0.12156923484053622,0.012808021159565891,2.7014610856190953e-5,1.491967409357539e-7
1704,-321533.7854889716,-12086.590813872106,-358.7579909731039,-8.648210794404509,-0.16332176980942173,-0.0021075365079989833,0.014249717039010323,0.021035910681909353,0.12156924156934637,0.012810689851549272,2.7189701770509996e-5,1.4979500842185825e-7
1705,-322744.2398023633,-12122.509881251483,-359.6489402336873,-8.664553513583066,-0.16353254020197616,-0.0021077373282011405,0.014249717039010814,0.021035910683860654,0.12156924864715513,0.012813497420254595,2.7366849143981856e-5,1.5039596542527184e-7
1706,-323958.2904799629,-12158.51812530569,-360.54900305285946,-8.680917310720455,-0.16374333023438528,-0.00210793649652986,0.01424971703901129,0.021035910685911506,0.12156925608490225,0.01281644823088705,2.7546069619490586e-5,1.5099961059344614e-7
1707,-325175.9464850095,-12194.616457495915,-361.45770992217587,-8.69730218772716,-0.16395413975486814,-0.0021081340570436344,0.014249717039011766,0.02103591068806498,0.12156926389368775,0.012819546712711528,2.7727379908067e-5,1.5160594246654132e-7
1708,-326397.2168695428,-12230.805742332734,-362.37482964074724,-8.713708146711658,-0.16416496860455249,-0.0021083300523120733,0.014249717039012254,0.02103591069032412,0.12156927208477318,0.01282279735959492,2.7910796788671296e-5,1.522149594771867e-7
1709,-327622.1107708957,-12267.086821205507,-363.30130873059176,-8.730135189453874,-0.16437581663557801,-0.0021085245247643085,0.014249717039012729,0.02103591069269225,0.12156928066958385,0.012826204730551408,2.8096337107975652e-5,1.5282665995025395e-7
1710,-328850.6374152688,-12303.460630157766,-364.2383547541101,-8.746583317680676,-0.16458668369080998,-0.0021087175151497375,0.01424971703901319,0.021035910695172445,0.12156928965970856,0.01282977345028833,2.8284017780135395e-5,1.5344104210262876e-7
1711,-330082.80612850864,-12339.928225987902,-365.18645780209573,-8.763052533428569,-0.1647975696479997,-0.002108909064664572,0.014249717039013662,0.021035910697767987,0.12156929906690249,0.012833508209755283,2.8473855786562847e-5,1.540581040430016e-7
1712,-331318.6263445914,-12376.490714504029,-366.1456226845384,-8.779542838920833,-0.16500847438772978,-0.00210909921332124,0.01424971703901411,0.021035910700482194,0.12156930890308815,0.012837413766694419,2.866586817569202e-5,1.5467784377166143e-7
1713,-332558.10760809877,-12413.149201995668,-367.1152907656795,-8.796054235742453,-0.16521939777261538,-0.002109287998697155,0.014249717039014573,0.02103591070331841,0.12156931918035631,0.01284149494619355,2.8860072062744198e-5,1.5530025918030338e-7
1714,-333801.25957144896,-12449.904738888026,-368.0947820637441,-8.81258672556987,-0.16543033966073376,-0.0021094754570524935,0.014249717039015035,0.02103591070628005,0.1215693299109679,0.012845756641239763,2.9056484629480607e-5,1.5592534805183458e-7
1715,-335048.0919886998,-12486.75830760796,-369.0830976982379,-8.82914031032435,-0.16564129994717142,-0.0021096616240726266,0.014249717039015505,0.021035910709370626,0.12156934110735525,0.012850203813276749,2.9255123123960582e-5,1.5655310806020242e-7
1716,-336298.61470716,-12523.710790694704,-370.07873043638926,-8.845714991939516,-0.16585227853198908,-0.002109846533966934,0.014249717039015956,0.02103591071259348,0.12156935278212304,0.012854841492762321,2.945600486028709e-5,1.5718353677022037e-7
1717,-337552.83765485877,-12560.762919963201,-371.0809121109748,-8.862310771996933,-0.16606327528521123,-0.002110030217667527,0.014249717039016403,0.021035910715952223,0.12156936494805065,0.012859674779729638,2.965914721835552e-5,1.578166316374128e-7
1718,-338810.77082915854,-12597.915350412639,-372.089492666047,-8.878927652479934,-0.16627429011616818,-0.00211021270572178,0.014249717039016858,0.021035910719450476,0.12156937761809286,0.012864708844348554,2.9864567643591227e-5,1.5845239000786063e-7
1719,-340072.4242921776,-12635.168722037823,-373.1044052842957,-8.895565635321951,-0.16648532293745746,-0.0021103940266858374,0.014249717039017305,0.02103591072309182,0.12156939080538144,0.012869948927490148,3.007228364668685e-5,1.5909080911806083e-7
1720,-341337.80816969153,-12672.523668150123,-374.1244752496031,-8.912224722002415,-0.1666963736335145,-0.0021105742058776006,0.014249717039017746,0.021035910726880044,0.12156940452322636,0.012875400341292417,3.0282312803333426e-5,1.5973188609479217e-7
1721,-342606.932644945,-12709.980704591191,-375.14734150104397,-8.92890491449233,-0.16690744211353314,-0.002110753267825775,0.014249717039018181,0.02103591073081884,0.12156941878511775,0.01288106846972858,3.049467275395129e-5,1.6037561795499782e-7
1722,-343879.8079409536,-12747.540111093362,-376.1705798357773,-8.94560621443832,-0.16711852828490903,-0.002110931234505377,0.014249717039018606,0.021035910734911997,0.12156943360472668,0.012886958769176171,3.0709381203409205e-5,1.6102200160566527e-7
1723,-345156.444296588,-12785.201924970463,-377.1912919037532,-8.962328623662447,-0.16732963206529772,-0.002111108125976315,0.01424971703901904,0.021035910739163298,0.12156944899590671,0.012893076768988425,3.092645592074351e-5,1.6167103384372285e-7
1724,-346436.85193996027,-12822.965893701934,-378.2069104359727,-8.979072144310404,-0.16754075338771315,-0.002111283961074442,0.014249717039019493,0.021035910743576698,0.12156946497269583,0.012899428072068382,3.11459147388769e-5,1.6232271135595117e-7
1725,-347721.0410610896,-12860.83150804015,-379.21541778129705,-8.995836777713944,-0.16775189214121147,-0.002111458754739365,0.014249717039019914,0.021035910748156087,0.1215694815493176,0.012906018355443534,3.13677755543262e-5,1.6297703071889396e-7
1726,-349009.02178898617,-12898.79805697186,-380.2152311194143,-9.012622525529776,-0.1679630482297589,-0.0021116325208500844,0.014249717039020345,0.021035910752905573,0.12156949874018265,0.012912853370842602,3.159205632690758e-5,1.6363398839878185e-7
1727,-350300.8041736427,-12936.8646712012,-381.2057172422461,-9.029429389425562,-0.1681742215562288,-0.0021118052717141378,0.014249717039020768,0.021035910757829106,0.1215695165598897,0.01291993894527468,3.181877507944085e-5,1.642935807514719e-7
1728,-351596.3981749527,-12975.030418112347,-382.1861162182475,-9.046257371728974,-0.1683854120823655,-0.0021119770198319322,0.014249717039021198,0.021035910762930765,0.12156953502322736,0.012927280981609224,3.204794989744435e-5,1.6495580402238657e-7
