t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
140,0.00282313071848916,0.005014809635688305,0.03540997031382972,0.022771057098633748,0.0008400986859948167,0.00012921802432982562,8.42342322490285e-6,2.071534135119666e-7
141,0.0028231288726943186,0.00501480931759854,0.03540993407119215,0.02276588620521206,0.0008235267817788724,0.00012641649314654385,8.316507073006473e-6,2.0617394812898046e-7
142,0.002823127117131199,0.005014808723022882,0.03540990200583209,0.02275978290479097,0.0008076258037698639,0.0001236692969245303,8.210615688862087e-6,2.0519521972138774e-7
143,0.002823125475200871,0.005014807812054813,0.03540987373751535,0.02275268779071067,0.0007923755305597085,0.00012097564581698209,8.105743814610098e-6,2.0421724718003193e-7
144,0.0028231239645700327,0.00501480657189994,0.03540984888070722,0.022744546131425937,0.0007777561733120235,0.00011833475770865471,8.001886187242027e-6,2.032400496565662e-7
145,0.0028231225972945692,0.0050148050117187655,0.03540982705515719,0.022735307707334302,0.0007637483691955093,0.00011574585817321508,7.899037538486268e-6,2.0226364656104903e-7
146,0.0028231213801369857,0.005014803157725458,0.03540980789418444,0.02272492665122743,0.0007503331749490412,0.00011320818043783886,7.797192594914883e-6,2.01288057561031e-7
147,0.0028231203150314217,0.005014801048648148,0.035409791050808326,0.022713361292585416,0.0007374920605262561,0.000110720965347361,7.69634607801976e-6,2.0031330258017483e-7
148,0.0028231193996532088,0.00501479873163326,0.03540977620190599,0.02270057400508082,0.0007252069027599612,0.00010828346132738338,7.596492704305066e-6,1.9933940179708318e-7
149,0.002823118628054092,0.005014796258639938,0.035409763050627284,0.022686531057701544,0.0007134599789827788,0.00010589492433511713,7.497627185009347e-6,1.983663756412228e-7
150,0.0028231179913289287,0.005014793683354209,0.035409751327331346,0.022671202469542927,0.0007022339609702471,0.00010355461783506915,7.399744226543915e-6,1.9739424479384284e-7
151,0.002823117478284799,0.005014791058627829,0.03540974078928831,0.022654561867797983,0.0006915119087442131,0.00010126181275553417,7.302838530390854e-6,1.9642303018492697e-7
152,0.002823117076088277,0.005014788434429984,0.03540973121942334,0.022636586349029514,0.0006812772645011881,9.901578745210112e-5,7.206904793219105e-6,1.954527529916265e-7
153,0.002823116770871924,0.005014785856286582,0.03540972242434076,0.02261725634395399,0.0006715138465194025,9.6815827659953e-5,7.1119377066424955e-6,1.9448343463377665e-7
154,0.002823116548285605,0.005014783364169566,0.035409714231855384,0.022596555485356738,0.0006622058434078396,9.466122647816091e-5,7.017931957979829e-6,1.9351509677695603e-7
155,0.0028231163939821937,0.0050147809917922654,0.035409706488256976,0.022574470479097886,0.0006533378079942616,9.255128430776143e-5,6.924882229599073e-6,1.9254776132463032e-7
156,0.0028231162940324434,0.005014778766260319,0.03540969905545984,0.02255099097843391,0.0006448946515995852,9.048530882479434e-5,6.83278319934112e-6,1.9158145041841656e-7
157,0.002823116235265558,0.005014776708027578,0.035409691808209284,0.022526109461259956,0.0006368616382627517,8.846261494224968e-5,6.741629540615971e-6,1.9061618643574647e-7
158,0.002823116205536279,0.005014774831099686,0.035409684631457126,0.0224998211105159,0.000629224378992971,8.648252476634414e-5,6.6514159223022835e-6,1.8965199198573277e-7
159,0.0028231161939211028,0.005014773143438347,0.03540967741799566,0.022472123697502074,0.0006219688261914245,8.454436756704552e-5,6.562137009129555e-6,1.8868888990885513e-7
160,0.0028231161908483537,0.005014771647514419,0.035409670066423635,0.02244301746814906,0.0006150812679925077,8.264747973144578e-5,6.473787461506857e-6,1.8772690327207573e-7
161,0.002823116188168093,0.005014770340963601,0.03540966247947522,0.02241250503214664,0.0006085483227391459,8.079120472681755e-5,6.386361935682903e-6,1.8676605536655066e-7
162,0.002823116179169291,0.005014769217307906,0.03540965456273692,0.022380591255001546,0.0006023569335544621,7.897489306536574e-5,6.29985508392602e-6,1.8580636970511422e-7
163,0.002823116158551359,0.005014768266702389,0.035409646223743894,0.022347283152735768,0.0005964943628935822,7.71979022632737e-5,6.214261554581138e-6,1.8484787001901427e-7
164,0.0028231161223584347,0.005014767476679939,0.035409637371445896,0.02231258978949402,0.0005909481872151302,7.545959680341585e-5,6.129575992200466e-6,1.8389058025480188e-7
165,0.0028231160678841146,0.005014766832867839,0.035409627916006076,0.02227652217768291,0.0005857062916466854,7.375934809367824e-5,6.045793037582752e-6,1.829345245706248e-7
166,0.002823115993554123,0.0050147663196572975,0.03540961776889636,0.022239093180924027,0.0005807568648057323,7.209653443300957e-5,5.962907328015462e-6,1.8197972733371344e-7
