t,μ_pos,μ_vel,μ_acc,σ2_pos,σ2_vel,σ2_acc
1276,-11791.79488969004,-189.3882052321915,-4.317737850344948,0.014249717011791431,0.021035901732053778,0.12153721346971512
1277,-11810.755298897337,-189.8199790176273,-4.393036453203272,0.014249717011791431,0.02103590173205377,0.12153721346971505
1278,-11829.75926197794,-190.25928266368007,-4.464704730588776,0.014249717011791447,0.021035901732053747,0.12153721346971505
1279,-11848.807513763459,-190.70575313794174,-4.530261912862998,0.014249717011791447,0.021035901732053747,0.12153721346971509
1280,-11867.900740384976,-191.15877933062106,-4.587722975163885,0.014249717011791447,0.021035901732053747,0.12153721346971512
1281,-11887.039556930467,-191.61755162976522,-4.6357487111999465,0.01424971701179144,0.021035901732053736,0.12153721346971505
1282,-11906.2244908372,-192.08112650248984,-4.673638853392209,0.014249717011791434,0.02103590173205373,0.12153721346971505
1283,-11925.455971683139,-192.54849038928776,-4.701900996503311,0.014249717011791436,0.021035901732053726,0.12153721346971516
1284,-11944.73433022909,-193.01868049019953,-4.72161765210647,0.014249717011791438,0.021035901732053726,0.1215372134697152
1285,-11964.059806370737,-193.49084225624028,-4.734789952623652,0.014249717011791431,0.021035901732053733,0.12153721346971524
1286,-11983.43256455167,-193.9643212517872,-4.744512928744628,0.014249717011791431,0.02103590173205374,0.1215372134697152
1287,-12002.852719242599,-194.43877254482058,-4.752862772083407,0.014249717011791438,0.021035901732053747,0.1215372134697152
1288,-12022.320360813193,-194.91405882195656,-4.760885950383795,0.01424971701179144,0.021035901732053747,0.12153721346971516
1289,-12041.835571126361,-195.39014741681362,-4.769665249603038,0.014249717011791436,0.021035901732053754,0.12153721346971512
1290,-12061.398434192493,-195.8671139417723,-4.779022865124647,0.014249717011791427,0.021035901732053747,0.12153721346971512
1291,-12081.009040701016,-196.3450162282775,-4.788402241420406,0.014249717011791431,0.021035901732053726,0.12153721346971509
1292,-12100.667484334252,-196.82385645250037,-4.797556888547152,0.014249717011791422,0.021035901732053726,0.12153721346971501
1293,-12120.373857763409,-197.30361214149744,-4.8060668792180525,0.014249717011791431,0.021035901732053743,0.12153721346971512
1294,-12140.12824930996,-197.78421882974325,-4.813137225109088,0.014249717011791431,0.02103590173205373,0.12153721346971512
1295,-12159.93073687915,-198.265532552593,-4.818169215001099,0.014249717011791445,0.021035901732053743,0.1215372134697152
1296,-12179.781380981807,-198.7473494742929,-4.821597852969365,0.014249717011791447,0.021035901732053754,0.12153721346971524
1297,-12199.680223915691,-199.22950926005313,-4.822955768780406,0.014249717011791445,0.02103590173205374,0.12153721346971524
1298,-12219.627289619313,-199.71180483752542,-4.82098103103943,0.014249717011791438,0.02103590173205374,0.12153721346971524
1299,-12239.622575005857,-200.19390294144688,-4.814550216033898,0.014249717011791434,0.02103590173205373,0.12153721346971524
1300,-12259.666038046418,-200.67535796434342,-4.801467197224868,0.014249717011791436,0.02103590173205374,0.1215372134697152
1301,-12279.757581179476,-201.15550468530608,-4.780469867220701,0.014249717011791431,0.02103590173205373,0.12153721346971516
1302,-12299.897033996194,-201.6335516733852,-4.751392867405543,0.014249717011791436,0.021035901732053747,0.1215372134697152
1303,-12320.08414612935,-202.10869096133163,-4.714337473048655,0.014249717011791441,0.021035901732053754,0.1215372134697152
1304,-12340.31858691636,-202.58012470948103,-4.670860894207773,0.014249717011791445,0.02103590173205374,0.12153721346971516
1305,-12360.599953692317,-203.0472107996964,-4.6222261506984195,0.014249717011791441,0.02103590173205374,0.1215372134697152
1306,-12380.927785904525,-203.50943341542222,-4.56906438370901,0.014249717011791438,0.021035901732053747,0.12153721346971516
1307,-12401.301574570356,-203.96633985420385,-4.512578479107281,0.01424971701179144,0.021035901732053754,0.12153721346971516
1308,-12421.720771452288,-204.4175977021208,-4.454791745756145,0.014249717011791448,0.021035901732053774,0.12153721346971516
1309,-12442.184805185163,-204.8630768762959,-4.398216713279026,0.014249717011791445,0.021035901732053754,0.12153721346971516
1310,-12462.693103958925,-205.30289854697193,-4.3448828909789,0.014249717011791438,0.021035901732053747,0.12153721346971512
1311,-12483.245118228951,-205.73738683533705,-4.2958652272160185,0.014249717011791427,0.021035901732053733,0.12153721346971512
1312,-12503.840336235868,-206.166973357604,-4.250576025186276,0.014249717011791433,0.021035901732053733,0.12153721346971512
1313,-12524.478286451202,-206.59203095970867,-4.207979905753663,0.014249717011791436,0.021035901732053733,0.12153721346971516
1314,-12545.158529443059,-207.01282895024255,-4.166762075931816,0.014249717011791434,0.02103590173205374,0.12153721346971516
1315,-12565.880646147803,-207.42950515785424,-4.125575183735197,0.014249717011791431,0.02103590173205374,0.12153721346971516
1316,-12586.644224538713,-207.84206267634124,-4.0839621934852355,0.014249717011791436,0.021035901732053743,0.1215372134697152
1317,-12607.44885061516,-208.25045889600995,-4.040997210742482,0.014249717011791443,0.02103590173205374,0.1215372134697152
1318,-12628.29410148977,-208.65455861750885,-3.9956795414775255,0.014249717011791436,0.02103590173205374,0.12153721346971524
1319,-12649.179535752512,-209.0541265717456,-3.9487091760201927,0.014249717011791431,0.02103590173205373,0.1215372134697152
1320,-12670.104691956552,-209.44899748935,-3.901418967637778,0.014249717011791434,0.02103590173205373,0.12153721346971524
1321,-12691.069098800124,-209.83913938613406,-3.854052010601833,0.014249717011791434,0.021035901732053722,0.1215372134697152
1322,-12712.072283001447,-210.2245445869461,-3.8073735871327687,0.014249717011791431,0.021035901732053722,0.1215372134697152
1323,-12733.113774327809,-210.60528194543826,-3.7621278088902375,0.014249717011791431,0.021035901732053722,0.1215372134697152
1324,-12754.193113163983,-210.98149472585538,-3.7190392827849155,0.01424971701179143,0.02103590173205373,0.1215372134697152
1325,-12775.309857834884,-211.35339865346603,-3.6795104315759657,0.01424971701179143,0.02103590173205374,0.1215372134697152
1326,-12796.463595251802,-211.72134969600637,-3.6439523581279194,0.014249717011791431,0.021035901732053736,0.12153721346971524
1327,-12817.653949983085,-212.085744931215,-3.612149196737665,0.01424971701179143,0.02103590173205375,0.1215372134697152
1328,-12838.880585221976,-212.44695985031925,-3.583997253229849,0.014249717011791436,0.021035901732053754,0.1215372134697152
1329,-12860.143201194385,-212.8053595749607,-3.559774356386673,0.01424971701179144,0.02103590173205377,0.1215372134697152
1330,-12881.441536025086,-213.16133700977153,-3.5402729447072647,0.014249717011791434,0.02103590173205376,0.12153721346971512
1331,-12902.775371092133,-213.51536430326897,-3.526359894545597,0.014249717011791441,0.021035901732053757,0.12153721346971516
1332,-12924.144539324485,-213.86800029151513,-3.5192524137196894,0.014249717011791441,0.021035901732053754,0.12153721346971516
1333,-12945.548935617093,-214.2199255315255,-3.520179142771721,0.014249717011791445,0.021035901732053754,0.1215372134697152
1334,-12966.98852906577,-214.57194344445332,-3.529517786062507,0.014249717011791436,0.02103590173205374,0.1215372134697152
1335,-12988.463371001835,-214.92489522144191,-3.5480526079792707,0.014249717011791431,0.02103590173205374,0.12153721346971524
1336,-13009.97360078838,-215.2797004804954,-3.577046943699991,0.014249717011791434,0.02103590173205373,0.1215372134697152
1337,-13031.519456070031,-215.63740517323774,-3.6165752523345325,0.01424971701179143,0.02103590173205374,0.1215372134697152
1338,-13053.101279459066,-215.99906269730025,-3.6648630932055974,0.014249717011791438,0.021035901732053747,0.1215372134697152
1339,-13074.719510041396,-216.36554900572602,-3.719589385868897,0.014249717011791441,0.02103590173205374,0.12153721346971516
1340,-13096.374662886486,-216.73750794366268,-3.779105833795002,0.014249717011791441,0.02103590173205374,0.12153721346971516
1341,-13118.067309209251,-217.11541852647758,-3.8424188886860846,0.014249717011791434,0.02103590173205374,0.12153721346971509
1342,-13139.798063156304,-217.49966041476708,-3.9092787077770006,0.014249717011791434,0.021035901732053726,0.12153721346971512
1343,-13161.56757559078,-217.89058828502667,-3.9795066962764927,0.014249717011791434,0.02103590173205373,0.12153721346971516
1344,-13183.376531948003,-218.2885389546093,-4.051444835958762,0.014249717011791433,0.02103590173205373,0.12153721346971512
1345,-13205.22564306634,-218.6936834382956,-4.1231940973012735,0.014249717011791441,0.02103590173205374,0.12153721346971512
1346,-13227.11562737923,-219.1060028482534,-4.193897660399813,0.014249717011791438,0.021035901732053726,0.12153721346971512
1347,-13249.047197149726,-219.52539261479058,-4.262289060377352,0.014249717011791433,0.02103590173205372,0.12153721346971509
1348,-13271.021047853488,-219.951621521623,-4.326605265967074,0.014249717011791438,0.021035901732053712,0.12153721346971512
1349,-13293.03784303144,-220.38428204907797,-4.385731839921346,0.014249717011791436,0.02103590173205372,0.12153721346971516
1350,-13315.098199894119,-220.82285523406182,-4.439051913205356,0.014249717011791433,0.02103590173205371,0.12153721346971516
1351,-13337.202680674864,-221.26676042661248,-4.485420688443419,0.014249717011791438,0.021035901732053722,0.12153721346971524
1352,-13359.35178381941,-221.71530249684673,-4.523650343528744,0.014249717011791433,0.02103590173205374,0.12153721346971524
1353,-13381.545932324088,-222.16766753225596,-4.554271847523036,0.014249717011791441,0.02103590173205375,0.12153721346971524
1354,-13403.78547043891,-222.62309471781822,-4.579042251496708,0.014249717011791436,0.02103590173205375,0.12153721346971516
1355,-13426.070675123688,-223.08099894360757,-4.599243442243232,0.014249717011791436,0.02103590173205375,0.1215372134697152
1356,-13448.40177123566,-223.5409232884218,-4.615544680546442,0.014249717011791436,0.02103590173205375,0.12153721346971516
1357,-13470.778941284747,-224.0024777573816,-4.627084246849111,0.014249717011791438,0.02103590173205375,0.1215372134697152
1358,-13493.20232448102,-224.4651861830458,-4.632656571770211,0.014249717011791431,0.021035901732053757,0.12153721346971516
1359,-13515.672006383316,-224.9284518410897,-4.632397738628012,0.014249717011791431,0.021035901732053757,0.12153721346971516
1360,-13538.1880135582,-225.39169161562106,-4.627312063964076,0.014249717011791434,0.021035901732053768,0.12153721346971516
1361,-13560.750319280965,-225.85442282258234,-4.6183282855099295,0.014249717011791431,0.021035901732053778,0.12153721346971512
1362,-13583.358853204061,-226.3162556517623,-4.605539845635241,0.014249717011791431,0.02103590173205377,0.12153721346971505
1363,-13606.013506467303,-226.77680963706163,-4.588396504748471,0.014249717011791447,0.021035901732053747,0.12153721346971505
1364,-13628.714129412368,-227.23564928841554,-4.56616787013989,0.014249717011791447,0.021035901732053747,0.12153721346971509
1365,-13651.46052518122,-227.692266076236,-4.538694554228699,0.014249717011791447,0.021035901732053747,0.12153721346971512
1366,-13674.252445259839,-228.14613553262564,-4.50562851484336,0.01424971701179144,0.021035901732053736,0.12153721346971505
1367,-13697.089586955573,-228.59669838509726,-4.466383240905292,0.014249717011791434,0.02103590173205373,0.12153721346971505
1368,-13719.971588711223,-229.04333671007407,-4.421219509763676,0.014249717011791436,0.021035901732053726,0.12153721346971516
1369,-13742.89802848044,-229.48545866186686,-4.370636537230075,0.014249717011791438,0.021035901732053726,0.1215372134697152
1370,-13765.868427527575,-229.9225223165985,-4.314296014572822,0.014249717011791431,0.021035901732053733,0.12153721346971524
1371,-13788.882251238478,-230.35395191915788,-4.251390428499317,0.014249717011791431,0.02103590173205374,0.1215372134697152
1372,-13811.938903382148,-230.77909096313456,-4.181531976643987,0.014249717011791438,0.021035901732053747,0.1215372134697152
1373,-13835.037720139457,-231.19724416181572,-4.104940106915706,0.01424971701179144,0.021035901732053747,0.12153721346971516
1374,-13858.17796926109,-231.60773817303533,-4.023497467940092,0.014249717011791436,0.021035901732053754,0.12153721346971512
1375,-13881.358860568296,-232.01008792009773,-3.939544540969835,0.014249717011791427,0.021035901732053747,0.12153721346971512
1376,-13904.579567082827,-232.4040423744924,-3.853823244944651,0.014249717011791431,0.021035901732053726,0.12153721346971509
1377,-13927.839240435602,-232.78942469937257,-3.7659926120297853,0.014249717011791422,0.021035901732053726,0.12153721346971501
1378,-13951.13701287196,-233.16602396064235,-3.6768157027525263,0.014249717011791431,0.021035901732053743,0.12153721346971512
1379,-13974.471999348478,-233.53370553076985,-3.587941328081826,0.014249717011791431,0.02103590173205373,0.12153721346971512
1380,-13997.843309609421,-233.89249966332628,-3.5003555874530914,0.014249717011791445,0.021035901732053743,0.1215372134697152
1381,-14021.250061354514,-234.24253522173805,-3.4146955962060725,0.014249717011791447,0.021035901732053754,0.12153721346971524
1382,-14044.691388356447,-234.58400478081901,-3.3317725588838902,0.014249717011791445,0.02103590173205374,0.12153721346971524
1383,-14068.166447697711,-234.91718203615395,-3.2522627505738297,0.014249717011791438,0.02103590173205374,0.12153721346971524
1384,-14091.67442721519,-235.24240831062662,-3.1763194268826407,0.014249717011791434,0.02103590173205373,0.12153721346971524
1385,-14115.214549644463,-235.56004025263243,-3.104310804782334,0.014249717011791436,0.02103590173205374,0.1215372134697152
1386,-14138.786075224047,-235.870471332404,-3.036665630810674,0.014249717011791431,0.02103590173205373,0.12153721346971516
1387,-14162.3883056872,-236.17413789459255,-2.9740245170014106,0.014249717011791436,0.021035901732053747,0.1215372134697152
1388,-14186.020589597667,-236.47154034555166,-2.916441009864458,0.014249717011791441,0.021035901732053754,0.1215372134697152
1389,-14209.682325837965,-236.76318444572846,-2.863640431062327,0.014249717011791445,0.02103590173205374,0.12153721346971516
1390,-14233.37296248531,-237.049548487964,-2.81603423642951,0.014249717011791441,0.02103590173205374,0.1215372134697152
1391,-14257.09199750506,-237.33115191076593,-2.7737400999915067,0.014249717011791438,0.021035901732053747,0.12153721346971516
1392,-14280.838981398554,-237.60852591973506,-2.737284079654033,0.01424971701179144,0.021035901732053754,0.12153721346971516
1393,-14304.613520410898,-237.88225432668298,-2.7072541398137933,0.014249717011791448,0.021035901732053774,0.12153721346971516
1394,-14328.415282115433,-238.15297973950223,-2.684002690537685,0.014249717011791445,0.021035901732053754,0.12153721346971516
